"Node root";"Node ID";"Node Path";"Node Id in UK";"Node Id in DE";"Node Id in FR";"Node Id in ES"
"it-sporting-goods";968119031;"/Categorie/Ciclismo/Biciclette/BMX/Freestyle";548203031;4108670031;4061663031;2935391031
"it-sporting-goods";968120031;"/Categorie/Ciclismo/Biciclette/BMX/Dirtjump";548204031;4108671031;4061664031;2935390031
"it-sporting-goods";968121031;"/Categorie/Ciclismo/Biciclette/BMX/Racing";548205031;4108672031;4061665031;2935389031
"it-sporting-goods";968122031;"/Categorie/Ciclismo/Biciclette/Bici da città";550032011;235155011;485934031;2929473031
"it-sporting-goods";968123031;"/Categorie/Ciclismo/Biciclette/Bici Cruiser";469684031;469580031;485935031;2929467031
"it-sporting-goods";968124031;"/Categorie/Ciclismo/Biciclette/Bici elettriche";469685031;245332011;485936031;2929470031
"it-sporting-goods";968125031;"/Categorie/Ciclismo/Biciclette/Bici pieghevoli";550030011;235336011;485937031;2929474031
"it-sporting-goods";968126031;"/Categorie/Ciclismo/Biciclette/Bici ibride";550033011;235156011;485938031;2929471031
"it-sporting-goods";968128031;"/Categorie/Ciclismo/Biciclette/Mountain Bike/Doppia sospensione";548206031;622857011;4061666031;2935392031
"it-sporting-goods";968129031;"/Categorie/Ciclismo/Biciclette/Mountain Bike/Hardtail";548207031;622858011;4061667031;2935393031
"it-sporting-goods";968130031;"/Categorie/Ciclismo/Biciclette/Bici reclinate";469686031;245333011;485940031;2929475031
"it-sporting-goods";968131031;"/Categorie/Ciclismo/Biciclette/Bici da strada";550029011;235171011;485941031;2929468031
"it-sporting-goods";968132031;"/Categorie/Ciclismo/Biciclette/Tandem";458347031;245334011;485942031;2929476031
"it-sporting-goods";968133031;"/Categorie/Ciclismo/Biciclette/Monocicli";364868031;;485943031;2929472031
"it-sporting-goods";968136031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Scaldamuscoli per braccia";3939382031;3771169031;493984031;2935466031
"it-sporting-goods";968137031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Pantaloni da ciclismo/Salopette";3939383031;3771170031;493985031;2935463031
"it-sporting-goods";968138031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Cappelli e cappellini/Cappellini";3939389031;3771176031;4004339031;2936284031
"it-sporting-goods";968139031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Guanti";3939386031;3771173031;493987031;2935464031
"it-sporting-goods";968140031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Giacche";3939392031;3771179031;493988031;2935461031
"it-sporting-goods";968141031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Magliette";3939393031;3771180031;4004342031;2935465031
"it-sporting-goods";968142031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Scaldamuscoli per gambe";3939394031;3771181031;493990031;2935459031
"it-sporting-goods";968143031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Pantaloni da ciclismo/Pantaloni";3939395031;3771182031;493991031;2935471031
"it-sporting-goods";968144031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Pantaloni da ciclismo/Pantaloncini";3939398031;3771185031;493992031;2935468031
"it-sporting-goods";968145031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Calze";3939399031;3771186031;493993031;2935458031
"it-sporting-goods";968147031;"/Categorie/Ciclismo/Abbigliamento/Bambini e ragazzi/Gilet";3939401031;3771188031;493995031;2935460031
"it-sporting-goods";968149031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Scaldamuscoli per braccia";3939403031;3771194031;493997031;2935450031
"it-sporting-goods";968150031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Pantaloni da ciclismo/Salopette";3939404031;3771195031;4005229031;2935447031
"it-sporting-goods";968151031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Cappelli e cappellini/Cappellini";3939410031;3771201031;4004347031;2936281031
"it-sporting-goods";968152031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Guanti";3939407031;3771198031;494000031;2935448031
"it-sporting-goods";968153031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Giacche";3939413031;3771204031;494001031;2935444031
"it-sporting-goods";968154031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Magliette";3939414031;3771205031;4004350031;2935449031
"it-sporting-goods";968155031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Scaldamuscoli per gambe";3939415031;3771206031;494003031;2935442031
"it-sporting-goods";968156031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Pantaloni da ciclismo/Pantaloni";3939416031;3771207031;494004031;2935455031
"it-sporting-goods";968157031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Pantaloni da ciclismo/Pantaloncini";3939419031;3771210031;494005031;2935452031
"it-sporting-goods";968158031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Calze";3939420031;3771211031;494006031;2935441031
"it-sporting-goods";968160031;"/Categorie/Ciclismo/Abbigliamento/Bambine e ragazze/Gilet";3939422031;3771213031;494008031;2935443031
"it-sporting-goods";968162031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Scaldamuscoli per  braccia";3939424031;3771218031;494010031;2935417031
"it-sporting-goods";968163031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Pantaloni da ciclismo/Salopette";3939425031;3771219031;494011031;2935413031
"it-sporting-goods";968164031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Cappelli e cappellini/Cappellini";3939431031;3771225031;4004356031;2936275031
"it-sporting-goods";968165031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Guanti";3939428031;3771222031;494013031;2935415031
"it-sporting-goods";968166031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Giacche";3939434031;3771228031;494014031;2935410031
"it-sporting-goods";968167031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Magliette";3939435031;3771229031;4004359031;2935416031
"it-sporting-goods";968168031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Scaldamuscoli per  gambe";3939436031;3771230031;494016031;2935408031
"it-sporting-goods";968169031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Pantaloni da ciclismo/Pantaloni";3939437031;3771231031;494017031;2935422031
"it-sporting-goods";968170031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Pantaloni da ciclismo/Pantaloncini";3939440031;3771234031;494018031;2935419031
"it-sporting-goods";968171031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Calze";3939441031;3771235031;494019031;2935407031
"it-sporting-goods";968173031;"/Categorie/Ciclismo/Abbigliamento/Uomo/Gilet";3939443031;3771237031;494021031;2935409031
"it-sporting-goods";968175031;"/Categorie/Ciclismo/Abbigliamento/Donna/Scaldamuscoli per braccia";3939445031;3771243031;494023031;2935433031
"it-sporting-goods";968176031;"/Categorie/Ciclismo/Abbigliamento/Donna/Pantaloni da ciclismo/Salopette";3939446031;3771244031;4004362031;2935430031
"it-sporting-goods";968177031;"/Categorie/Ciclismo/Abbigliamento/Donna/Cappelli e cappellini/Cappellini";3939452031;3771250031;4004365031;2936278031
"it-sporting-goods";968178031;"/Categorie/Ciclismo/Abbigliamento/Donna/Guanti";3939449031;3771247031;494026031;2935431031
"it-sporting-goods";968179031;"/Categorie/Ciclismo/Abbigliamento/Donna/Giacche";3939455031;3771253031;494027031;2935427031
"it-sporting-goods";968180031;"/Categorie/Ciclismo/Abbigliamento/Donna/Magliette";3939456031;3771254031;4004368031;2935432031
"it-sporting-goods";968181031;"/Categorie/Ciclismo/Abbigliamento/Donna/Scaldamuscoli per  gambe";3939457031;3771255031;494029031;2935425031
"it-sporting-goods";968182031;"/Categorie/Ciclismo/Abbigliamento/Donna/Pantaloni da ciclismo/Pantaloni";3939458031;3771256031;494030031;2935438031
"it-sporting-goods";968183031;"/Categorie/Ciclismo/Abbigliamento/Donna/Pantaloni da ciclismo/Pantaloncini";3939461031;3771259031;494031031;2935435031
"it-sporting-goods";968184031;"/Categorie/Ciclismo/Abbigliamento/Donna/Calze";3939462031;3771260031;494032031;2935424031
"it-sporting-goods";968186031;"/Categorie/Ciclismo/Abbigliamento/Donna/Gilet";3939464031;3771262031;494034031;2935426031
"it-sporting-goods";968188031;"/Categorie/Ciclismo/Componenti e parti/Freni posteriori";458352031;244984011;493276031;2929510031
"it-sporting-goods";968190031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Tubi";548916031;244996011;4061669031;2935398031
"it-sporting-goods";968191031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Calibri";548917031;244992011;4061670031;2935397031
"it-sporting-goods";968192031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Leve";548918031;244994011;4061671031;2935399031
"it-sporting-goods";968193031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Portaoggetti e adattatori";548919031;4225056031;4061672031;2935402031
"it-sporting-goods";968194031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Inserti imbottiti";548920031;4108674031;4061673031;2935396031
"it-sporting-goods";968195031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Imbottiture";548921031;244993011;4061674031;2935400031
"it-sporting-goods";968196031;"/Categorie/Ciclismo/Componenti e parti/Parti freni/Rotori";548922031;244995011;4061675031;2935401031
"it-sporting-goods";968197031;"/Categorie/Ciclismo/Componenti e parti/Freni";550018011;244990011;493275031;2929495031
"it-sporting-goods";968198031;"/Categorie/Ciclismo/Componenti e parti/Cavi";458354031;456876031;485949031;2929484031
"it-sporting-goods";968199031;"/Categorie/Ciclismo/Componenti e parti/Cassette pignoni e ruote libere";458355031;235278011;485950031;2929487031
"it-sporting-goods";968200031;"/Categorie/Ciclismo/Componenti e parti/Corone";458356031;244985011;485951031;2929505031
"it-sporting-goods";968201031;"/Categorie/Ciclismo/Componenti e parti/Catene";458357031;235279011;485952031;2929485031
"it-sporting-goods";968202031;"/Categorie/Ciclismo/Componenti e parti/Set corona pedali";458358031;235280011;485953031;2929482031
"it-sporting-goods";968203031;"/Categorie/Ciclismo/Componenti e parti/Telai";3764939031;345242011;485954031;2929490031
"it-sporting-goods";968204031;"/Categorie/Ciclismo/Componenti e parti/Deragliatore";458360031;235326011;485955031;2929493031
"it-sporting-goods";968205031;"/Categorie/Ciclismo/Componenti e parti/Trasmissioni";458361031;4108675031;485956031;2929513031
"it-sporting-goods";968206031;"/Categorie/Ciclismo/Componenti e parti/Forcelle";458362031;245095011;485957031;2929496031
"it-sporting-goods";968207031;"/Categorie/Ciclismo/Componenti e parti/Impugnature";458363031;235305011;485958031;2929499031
"it-sporting-goods";968208031;"/Categorie/Ciclismo/Componenti e parti/Manubri";458364031;235164011;485959031;2929498031
"it-sporting-goods";968209031;"/Categorie/Ciclismo/Componenti e parti/Spaziatori serie sterzo";458365031;469579031;485960031;2929494031
"it-sporting-goods";968210031;"/Categorie/Ciclismo/Componenti e parti/Serie sterzo";458366031;245356011;635749031;2929481031
"it-sporting-goods";968211031;"/Categorie/Ciclismo/Componenti e parti/Mozzi";458367031;245199011;485962031;2929483031
"it-sporting-goods";968212031;"/Categorie/Ciclismo/Componenti e parti/Cavalletti";3764941031;235180011;543120031;2929501031
"it-sporting-goods";968213031;"/Categorie/Ciclismo/Componenti e parti/Pedali";550021011;235167011;485963031;2929502031
"it-sporting-goods";968214031;"/Categorie/Ciclismo/Componenti e parti/Mollette";458368031;456875031;485964031;2929503031
"it-sporting-goods";968215031;"/Categorie/Ciclismo/Componenti e parti/Cerchi";458369031;245149011;485965031;2929497031
"it-sporting-goods";968217031;"/Categorie/Ciclismo/Componenti e parti/Pinze per sellino";458370031;456877031;485967031;2929488031
"it-sporting-goods";968218031;"/Categorie/Ciclismo/Componenti e parti/Reggisella";458371031;456878031;485968031;2929512031
"it-sporting-goods";968219031;"/Categorie/Ciclismo/Componenti e parti/Marce";458372031;235325011;485969031;2929500031
"it-sporting-goods";968220031;"/Categorie/Ciclismo/Componenti e parti/Cambio";458373031;4108676031;485970031;2929486031
"it-sporting-goods";968221031;"/Categorie/Ciclismo/Componenti e parti/Raggi";458374031;245154011;485971031;2929507031
"it-sporting-goods";968222031;"/Categorie/Ciclismo/Componenti e parti/Gambi manubrio";458375031;245425011;545073031;2929506031
"it-sporting-goods";968223031;"/Categorie/Ciclismo/Componenti e parti/Sospensioni";458376031;245018011;485972031;2929511031
"it-sporting-goods";968224031;"/Categorie/Ciclismo/Componenti e parti/Pneumatici";458377031;161043031;485973031;2929491031
"it-sporting-goods";968225031;"/Categorie/Ciclismo/Componenti e parti/Camere d'aria";458378031;161044031;485974031;2929492031
"it-sporting-goods";968226031;"/Categorie/Ciclismo/Componenti e parti/Ruote";458379031;245152011;485975031;2929508031
"it-sporting-goods";968230031;"/Categorie/Ciclismo/Biciclette per bambini e accessori/Accessori per bambini";458381031;235160011;485977031;1642194031
"it-sporting-goods";968231031;"/Categorie/Ciclismo/Biciclette per bambini e accessori/Bici per bambini";458382031;;485978031;1642195031
"it-sporting-goods";968232031;"/Categorie/Ciclismo/Caschi e accessori/Caschi per bambini";458383031;190941011;485979031;1642196031
"it-sporting-goods";968233031;"/Categorie/Ciclismo/Biciclette per bambini e accessori/Protezioni per bambini";548913031;4108679031;4061686031;1642197031
"it-sporting-goods";968235031;"/Categorie/Ciclismo/Luci e riflettori/Set fanalini anteriori e posteriori";458385031;235297011;485982031;2929522031
"it-sporting-goods";968236031;"/Categorie/Ciclismo/Luci e riflettori/Fanalini anteriori";458384031;235298011;485981031;2929523031
"it-sporting-goods";968237031;"/Categorie/Ciclismo/Luci e riflettori/Catarifrangenti";458386031;235300011;485983031;2929525031
"it-sporting-goods";968238031;"/Categorie/Ciclismo/Luci e riflettori/Fanalini posteriori";458387031;245138011;485984031;2929524031
"it-sporting-goods";968239031;"/Categorie/Ciclismo/Protezioni";458388031;493066031;485985031;2928706031
"it-sporting-goods";968241031;"/Categorie/Danza/Attrezzatura da ballo";5106711031;451596031;405472031;2928723031
"it-sporting-goods";968244031;"/Categorie/Danza/Abbigliamento/Bambini e ragazzi/Body";5106714031;3771265031;4004373031;2935512031
"it-sporting-goods";968245031;"/Categorie/Danza/Abbigliamento/Bambini e ragazzi/Pantaloni";5106715031;3771266031;4004374031;2935514031
"it-sporting-goods";968246031;"/Categorie/Danza/Abbigliamento/Bambini e ragazzi/Magliette";5106716031;3771267031;4004375031;2935511031
"it-sporting-goods";968247031;"/Categorie/Danza/Abbigliamento/Bambini e ragazzi/Pantaloncini";5106717031;3771268031;4004376031;2935513031
"it-sporting-goods";968249031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Abiti";5106719031;3771270031;4004378031;2935510031
"it-sporting-goods";968250031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Body";5106720031;3771271031;4004379031;2935505031
"it-sporting-goods";968251031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Pantaloni";5106721031;3771272031;4004380031;2935508031
"it-sporting-goods";968252031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Pantaloncini";5106722031;3771273031;4004381031;2935507031
"it-sporting-goods";968253031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Gonne";5106723031;3771274031;4004382031;2935504031
"it-sporting-goods";968254031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Top";5106724031;3771275031;4004383031;2935509031
"it-sporting-goods";968255031;"/Categorie/Danza/Abbigliamento/Bambine e ragazze/Tute";5106725031;3771276031;4004384031;2935506031
"it-sporting-goods";968257031;"/Categorie/Danza/Abbigliamento/Uomo/Body";5106727031;3771278031;4004386031;2935494031
"it-sporting-goods";968258031;"/Categorie/Danza/Abbigliamento/Uomo/Pantaloni";5106728031;3771279031;4004387031;2935496031
"it-sporting-goods";968259031;"/Categorie/Danza/Abbigliamento/Uomo/Magliette";5106729031;3771280031;4004388031;2935493031
"it-sporting-goods";968260031;"/Categorie/Danza/Abbigliamento/Uomo/Pantaloncini";5106730031;3771281031;4004389031;2935495031
"it-sporting-goods";968262031;"/Categorie/Danza/Abbigliamento/Donna/Abiti";5106732031;3771283031;4004391031;2935503031
"it-sporting-goods";968263031;"/Categorie/Danza/Abbigliamento/Donna/Body";5106733031;3771284031;4004392031;2935498031
"it-sporting-goods";968264031;"/Categorie/Danza/Abbigliamento/Donna/Pantaloni";5106734031;3771285031;4004393031;2935501031
"it-sporting-goods";968265031;"/Categorie/Danza/Abbigliamento/Donna/Pantaloncini";5106735031;3771286031;4004394031;2935500031
"it-sporting-goods";968266031;"/Categorie/Danza/Abbigliamento/Donna/Gonne";5106736031;3771287031;4004395031;2935497031
"it-sporting-goods";968267031;"/Categorie/Danza/Abbigliamento/Donna/Top";5106737031;3771288031;4004396031;2935502031
"it-sporting-goods";968268031;"/Categorie/Danza/Abbigliamento/Donna/Tute";5106738031;3771289031;4004397031;2935499031
"it-sporting-goods";968269031;"/Categorie/Danza/Pavimentazione da ballo";5106739031;451598031;405473031;2928724031
"it-sporting-goods";968271031;"/Categorie/Danza/Attrezzature per il Tip-tap";5106741031;451597031;405474031;2928722031
"it-sporting-goods";968273031;"/Categorie/Freccette/Tabelloni";461154031;5107083031;489398031;2928734031
"it-sporting-goods";968274031;"/Categorie/Freccette/Armadietti";461155031;248462011;489399031;2928726031
"it-sporting-goods";968275031;"/Categorie/Freccette/Porta freccette";5106757031;248458011;339842031;2928731031
"it-sporting-goods";968277031;"/Categorie/Freccette/Freccette";;;;
"it-sporting-goods";968279031;"/Categorie/Freccette/Alette/Pear";5106760031;5107084031;5144993031;2929548031
"it-sporting-goods";968280031;"/Categorie/Freccette/Alette/Slim";5106761031;5107085031;5144994031;2929549031
"it-sporting-goods";968281031;"/Categorie/Freccette/Alette/Standard";5106762031;5107086031;5144995031;2929550031
"it-sporting-goods";968282031;"/Categorie/Freccette/Alette/V-Wing";5106763031;5107087031;5144996031;2929547031
"it-sporting-goods";968283031;"/Categorie/Freccette/Punte";461156031;191096011;339846031;2928733031
"it-sporting-goods";968284031;"/Categorie/Freccette/Aste";461157031;191095011;339847031;2928727031
"it-sporting-goods";968287031;"/Categorie/Sport con il disco/Disc Golf/Borse";453602031;451601031;459417031;2929685031
"it-sporting-goods";968289031;"/Categorie/Sport con il disco/Disc Golf/Dischi/Driver";548019031;5107088031;5144999031;2935634031
"it-sporting-goods";968290031;"/Categorie/Sport con il disco/Disc Golf/Dischi/Dischi di qualitá media";548020031;5107089031;5145000031;2935633031
"it-sporting-goods";968291031;"/Categorie/Sport con il disco/Disc Golf/Dischi/Putter";548021031;5107090031;5145001031;2935635031
"it-sporting-goods";968292031;"/Categorie/Sport con il disco/Disc Golf/Kit per principianti";548923031;5107091031;5145002031;2929687031
"it-sporting-goods";968293031;"/Categorie/Sport con il disco/Disc Golf/Bersagli";453604031;451603031;459415031;2929688031
"it-sporting-goods";968294031;"/Categorie/Sport con il disco/Fresbee";671675011;191116011;339886031;2928752031
"it-sporting-goods";968296031;"/Categorie/Sport con il disco/Ultimate/Dischi";453606031;451605031;459419031;2929689031
"it-sporting-goods";968297031;"/Categorie/Sport con il disco/Ultimate/Set per principianti";453607031;451606031;459420031;2929690031
"it-sporting-goods";968299031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Monitor per decompressione aria";453608031;452479031;514936031;2929577031
"it-sporting-goods";968300031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Zaini";453609031;245885011;340130031;2929575031
"it-sporting-goods";968301031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Compensatori idrostatici";453610031;452478031;485987031;2929565031
"it-sporting-goods";968302031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Agganci";453611031;452484031;485988031;2929568031
"it-sporting-goods";968303031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Apparecchiature di comunicazione";453612031;452485031;485989031;2929567031
"it-sporting-goods";968304031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Coltelli e forbici da immersione";453613031;170528031;340133031;2929566031
"it-sporting-goods";968305031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Pinne";671710011;190577011;340123031;2929554031
"it-sporting-goods";968306031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Guanti";671714011;245841011;340124031;2929572031
"it-sporting-goods";968307031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Caschi";453614031;452494031;485990031;2929563031
"it-sporting-goods";968308031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Cuffie da immersione";453615031;245867011;340125031;2929561031
"it-sporting-goods";968309031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Illuminazione";453616031;452495031;485991031;2929573031
"it-sporting-goods";968310031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Maschere";671709011;190579011;340134031;2929571031
"it-sporting-goods";968311031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Set da immersione";453617031;190580011;340131031;2929578031
"it-sporting-goods";968313031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Mute/Mute da immersione";453618031;493071031;485994031;2935517031
"it-sporting-goods";968314031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Mute/Mute stagne";453619031;452493031;485992031;2935519031
"it-sporting-goods";968315031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Mute/Mute umide";453620031;452492031;485993031;2935518031
"it-sporting-goods";968316031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Bombole da immersione";671711011;245826011;485995031;2929559031
"it-sporting-goods";968317031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Valvole";453621031;452499031;485996031;2929586031
"it-sporting-goods";968318031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Pesi e cinture";671712011;452496031;485997031;2929580031
"it-sporting-goods";968319031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Scatole impermeabili";453622031;452498031;485998031;2929560031
"it-sporting-goods";968320031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Sacche";453623031;245891011;340128031;2929557031
"it-sporting-goods";968321031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Accessori per misuratori";453625031;452483031;485999031;2929552031
"it-sporting-goods";968323031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Misuratori di temperatura/Misuratori analogici";453627031;452481031;486001031;2935515031
"it-sporting-goods";968324031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Misuratori di temperatura/Misuratori digitali";453628031;452482031;486002031;2935516031
"it-sporting-goods";968325031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Antiappannanti";453630031;452477031;486003031;2929555031
"it-sporting-goods";968326031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Erogatori";453631031;452486031;486004031;2929576031
"it-sporting-goods";968327031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Rash guard";453632031;452488031;3795574031;2929581031
"it-sporting-goods";968328031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Mulinelli";453633031;452497031;486005031;2929562031
"it-sporting-goods";968329031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Accessori per regolatori";453634031;469551031;486006031;2929553031
"it-sporting-goods";968330031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Regolatori";453635031;245825011;486007031;2929582031
"it-sporting-goods";968331031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Trolley";453636031;493070031;493154031;2929556031
"it-sporting-goods";968332031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Protezioni di sicurezza";453637031;452491031;486008031;2929569031
"it-sporting-goods";968333031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Fasce per maschere";453638031;452489031;486009031;2929584031
"it-sporting-goods";968334031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Set per  Snorkeling";671715011;452490031;486010031;2929579031
"it-sporting-goods";968335031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Tubi";671708011;190578011;340129031;2929583031
"it-sporting-goods";968336031;"/Categorie/Sport acquatici/Immersione e Snorkeling/Accessori per bombole";453640031;452487031;485986031;2929551031
"it-sporting-goods";968342031;"/Categorie/Equitazione/Coperte per cavalli/Bende";671667011;248947011;340012031;2930026031
"it-sporting-goods";968348031;"/Categorie/Equitazione/Caschi";671666011;248993011;340018031;2928883031
"it-sporting-goods";968350031;"/Categorie/Equitazione/Cura del cavallo/Paraglomi";;;;
"it-sporting-goods";968351031;"/Categorie/Equitazione/Cura del cavallo/Forbici";;;;
"it-sporting-goods";968352031;"/Categorie/Equitazione/Cura del cavallo/Manutenzione manto";;;;
"it-sporting-goods";968353031;"/Categorie/Equitazione/Prodotti per la salute/Antiparassitari";;;;
"it-sporting-goods";968354031;"/Categorie/Equitazione/Prodotti per la salute/Insetticidi";;;;
"it-sporting-goods";968355031;"/Categorie/Equitazione/Cura del cavallo/Accessori per la cura e la pulizia";;;;
"it-sporting-goods";968356031;"/Categorie/Equitazione/Cura del cavallo/Accessori per la cura degli zoccoli";;;;
"it-sporting-goods";968357031;"/Categorie/Equitazione/Cura del cavallo/Coperte";;;;
"it-sporting-goods";968358031;"/Categorie/Equitazione/Prodotti per la salute/Unguenti";;;;
"it-sporting-goods";968359031;"/Categorie/Equitazione/Prodotti per la salute/Integratori e rimedi";;;;
"it-sporting-goods";968360031;"/Categorie/Equitazione/Attrezzatura per l'equitazione";458389031;461003031;486013031;2928886031
"it-sporting-goods";968361031;"/Categorie/Equitazione/Protezioni";458390031;456901031;340015031;2928888031
"it-sporting-goods";968362031;"/Categorie/Equitazione/Guanti";671668011;248989011;340017031;2928885031
"it-sporting-goods";968365031;"/Categorie/Equitazione/Finimenti/Martingale e pettorali";458392031;456898031;340028031;2930037031
"it-sporting-goods";968367031;"/Categorie/Equitazione/Finimenti/Cinghie";458394031;456894031;486033031;2930034031
"it-sporting-goods";968368031;"/Categorie/Equitazione/Finimenti/Cavezze";458395031;3970271031;486030031;2930032031
"it-sporting-goods";968369031;"/Categorie/Equitazione/Finimenti/Accessori per la sella";458396031;3970282031;486034031;2930028031
"it-sporting-goods";968373031;"/Categorie/Equitazione/Finimenti/Accessori per finimenti";458399031;456899031;486027031;2930027031
"it-sporting-goods";968374031;"/Categorie/Equitazione/Finimenti/Bauli";3627893031;456895031;486029031;2930029031
"it-sporting-goods";968376031;"/Categorie/Equitazione/Fruste e frustini";671670011;249060011;340021031;2928891031
"it-sporting-goods";968378031;"/Categorie/Fitness e palestra/Accessori/Equipaggiamento per Fitness acquatico";458402031;190480011;486035031;2929765031
"it-sporting-goods";968379031;"/Categorie/Fitness e palestra/Accessori/Collari";458427031;456916031;486036031;2929769031
"it-sporting-goods";968382031;"/Categorie/Fitness e palestra/Accessori/Tappetini";319559011;190489011;339878031;2929775031
"it-sporting-goods";968383031;"/Categorie/Fitness e palestra/Accessori/Agende Fitness";458404031;456905031;4083592031;2929779031
"it-sporting-goods";968384031;"/Categorie/Fitness e palestra/Accessori/Guanti";671766011;195711011;486039031;2929778031
"it-sporting-goods";968385031;"/Categorie/Fitness e palestra/Accessori/Corde per saltare";671757011;190817011;486040031;2929772031
"it-sporting-goods";968386031;"/Categorie/Fitness e palestra/Accessori/Attrezzi per saltare";458405031;456904031;486041031;2929780031
"it-sporting-goods";968387031;"/Categorie/Fitness e palestra/Potenziamento muscolare/Palle mediche";458406031;195871011;486042031;2929791031
"it-sporting-goods";968388031;"/Categorie/Fitness e palestra/Accessori/Pavimenti sportivi";458407031;190824011;493335031;2929784031
"it-sporting-goods";968389031;"/Categorie/Fitness e palestra/Accessori/Tute dimagranti";458408031;456903031;486043031;2929785031
"it-sporting-goods";968390031;"/Categorie/Fitness e palestra/Accessori/Piattaforme Step";458409031;190802011;597143031;2929783031
"it-sporting-goods";968391031;"/Categorie/Fitness e palestra/Accessori/Cinghie Fitness";458410031;456902031;486044031;2929773031
